,기관주소,기관명,lon,lat
1849,서울특별시 중구 퇴계로87길 15-8 (황학동),메디팜신웅약국,127.02069110706068,37.56628371782425
1850,서울특별시 양천구 신목로 36 102호 (신정동 대보빌딩),메디팜신정교약국,126.87380548302056,37.51888139649108
1851,서울특별시 강남구 논현로160길 13 1층 101호 (신사동),메디팜압구정약국,127.02910906775828,37.52278350313347
1852,서울특별시 송파구 올림픽로 212 2층 220호 (잠실동 갤러리아팰리스),메디팜양의약국,127.09358084753156,37.51147200925888
1853,서울특별시 동작구 노량진로 152 . 1층 (노량진동),메디팜엔비약국,126.9427301945,37.5134460199
1854,서울특별시 송파구 올림픽로 119 1층 A12호 (잠실동 파인애플상가 1층 A12호),메디팜우리약국,127.0841884297,37.5120856031
1855,서울특별시 송파구 올림픽로35길 10 B동 212-1호 (신천동 파크리오),메디팜우주약국,127.1132650487,37.5203144895
1856,서울특별시 서초구 효령로46길 14 (서초동),메디팜유일약국,127.00876019326444,37.48278210502232
1857,서울특별시 서초구 잠원로14길 29  (잠원동),메디팜은강약국,127.0154517216,37.517852187
1858,서울특별시 노원구 덕릉로126길 11 (상계동),메디팜은아약국,127.0819345856197,37.67063044289467
1859,서울특별시 강서구 양천로 72,메디팜인정약국,126.81181771509767,37.57322842325507
1860,서울특별시 성동구 용답중앙길 80-1,메디팜일진약국,127.05412924781344,37.56266733977388
1861,서울특별시 양천구 목동남로4길 32 (신정동),메디팜장약국,126.8660680621,37.5088248929
1862,서울특별시 강서구 마곡중앙5로 87,메디팜정다운약국,126.8177759948,37.5671738418
1863,서울특별시 강남구 강남대로 256,메디팜정연약국,127.03352898676388,37.48647739858547
1864,서울특별시 강동구 천호대로 1200,메디팜정원약국,127.14478522921844,37.534641439033045
1865,서울특별시 구로구 오리로 1270 2층 (궁동),메디팜제일약국,126.83073333333331,37.49504722222222
1866,서울특별시 용산구 청파로 324 1층 (청파동1가),메디팜최약국,126.97022909509724,37.54860601138049
1867,서울특별시 도봉구 도봉로 488,메디팜큰사랑약국,127.0352682103,37.6489965199
1868,서울특별시 강서구 강서로 293-1 (내발산동),메디팜푸른약국,126.83600352686987,37.55202959232725
1869,서울특별시 송파구 동남로 189 가락쌍용아파트 101호 (가락동),메디팜푸른약국,127.12987719151457,37.494668773430426
1870,서울특별시 성동구 무학로 33,메디팜푸른약국,127.02614290415626,37.56768041482349
1871,서울특별시 송파구 송파대로 365 (석촌동),메디팜하나약국,127.11108627466606,37.50040436154792
1872,서울특별시 강북구 오현로32길 3 (번동),메디팜한마음약국,127.03971111111112,37.62873333333334
1873,서울특별시 성동구 행당로 84 132호 (행당동 행당한진타운종합상가),메디팜한솔약국,127.0287464631424,37.556567489012295
1874,서울특별시 성동구 성수일로 39,메디팜호정약국,127.04934558627949,37.54414303551251
1875,서울특별시 강남구 강남대로 242 1층(도곡동 크리스탈빌딩),메디피아약국,127.0340830875,37.4853724258
1876,서울특별시 중구 소공로 지하 58 화-2호 (충무로1가),메디홈약국,126.9820544856094,37.56107172303399
1877,서울특별시 서초구 고무래로 32 반포트라이엄프메딕스빌딩 107호 (반포동),메딕스약국,127.01198491316964,37.50243257060162
1878,서울특별시 강남구 남부순환로 2941 101호 (대치동),메타팜약국,127.06210991404868,37.49427967230214
1879,서울특별시 송파구 송파대로 지하 82 장지역 지하1층 819-102호 (장지동),메트로약국,127.126424204036,37.4781192050612
1880,서울특별시 강남구 언주로30길 13  (도곡동 대림아크로빌 대림아크로텔),메트로약국,127.05067423037542,37.48814157952643
1881,서울특별시 성북구 보국문로 53 (정릉동),멜론약국,127.00950889836378,37.6092643034898
1882,서울특별시 중랑구 사가정로 404-6 1층지층 (면목동),면목그랜드약국,127.0892962879,37.5803126874
1883,서울특별시 중랑구 용마산로 328 (면목동),면목백화점약국,127.09357222222222,37.58101388888889
1884,서울특별시 중랑구 겸재로 194 (면목동),면목약국,127.08907771242,37.5885133298055
1885,서울특별시 중랑구 겸재로 121  (면목동),면목종로약국,127.08133751475802,37.58718939537568
1886,서울특별시 중구 남대문로7길 11 1층 (소공동),명동명약국,126.98125189948831,37.56369097957617
1887,서울특별시 중구 남대문로 68 5층 (명동2가),명동모모약국,126.98226618199972,37.5631108945912
1888,서울특별시 중구 퇴계로 109 (충무로1가),명동사랑약국,126.9838475514092,37.56098657148565
1889,서울특별시 중구 퇴계로 123,명동약국,126.98535478590364,37.56133170592699
1890,서울특별시 성동구 고산자로 164,명동온누리약국,127.034739732662,37.55488065515367
1891,서울특별시 중구 소공로 64 A-102(충무로1가동남도서빌딩),명동중앙약국,126.98205833333331,37.56101666666667
1892,서울특별시 중구 남대문로 68 3층 (명동2가),명동천사약국,126.9857806418519,37.55993342769138
1893,서울특별시 중구 명동9길 23 1층 102호 (을지로2가),명동하이약국,126.9844932927,37.5648915769
1894,서울특별시 종로구 성균관로 56-1 (명륜1가),명륜시장약국,126.99668611111112,37.58767777777778
1895,서울특별시 금천구 시흥대로 238,명문당약국,126.9007339534402,37.4550910577031
1896,서울특별시 구로구 디지털로32길 97-39 (구로동),명문약국,126.90133420374605,37.484251330277445
1897,서울특별시 강남구 양재대로55길 6  (일원동),명문약국,127.0883127633272,37.49131981882739
1898,서울특별시 서대문구 연희로36길 10 1층 (연희동),명문약국,126.9365903001545,37.5786391565608
1899,서울특별시 도봉구 우이천로 300(쌍문동),명문약국,127.029132835173,37.644544272023
1900,서울특별시 강서구 허준로 175  (가양동 가양6단지아파트),명문약국,126.85833083975204,37.56281010641104
1901,서울특별시 송파구 마천로41길 20 1층 (마천동),명문약국,127.1496070504,37.497017332
1902,서울특별시 동대문구 사가정로 225 1층 (장안동),명문온누리약국,127.0701170660009,37.57894171115633
1903,서울특별시 금천구 시흥대로 92 (시흥동),명보약국,126.90395898702673,37.442322215380045
1904,서울특별시 도봉구 노해로 384 2층 203-1호,명산약국,127.0510029007895,37.65194238696446
1905,서울특별시 송파구 백제고분로41길 31 (송파동),명생약국,127.1064880986,37.5084311516
1906,서울특별시 강동구 구천면로 424  (명일동),명성그린약국,127.1457747377355,37.55025261772922
1907,서울특별시 영등포구 도림로 152-4 (대림동),명성약국,126.89883873384544,37.493569233926
1908,서울특별시 마포구 월드컵로 87,명성약국,126.9093074380174,37.55648191751106
1909,서울특별시 광진구 광나루로 538  (구의동),명성약국,127.0893850903889,37.54467143888496
1910,서울특별시 관악구 관악로 231-1 (봉천동),명성프라자약국,126.95559846574665,37.4853483636066
1911,서울특별시 성북구 돌곶이로 28,명소약국,127.06113670714775,37.6070445937422
1912,서울특별시 동작구 서달로 151 (흑석동),명수대약국,126.9615369069,37.5069700127
1913,서울특별시 금천구 시흥대로138길 13,명수약국,126.8993218932001,37.47284683215748
1914,서울특별시 서대문구 증가로 84 1층 103호 (연희동),명신당약국,126.91894899741716,37.56872103130088
1915,서울특별시 성북구 종암로 180  (하월곡동),명신약국,127.0316185787631,37.60579804101067
1916,서울특별시 금천구 탑골로 18,명신약국,126.91118224256026,37.45176148875683
1917,서울특별시 강남구 개포로 207  (개포동),명심약국,127.04529251182996,37.47854841662944
1918,서울특별시 동대문구 망우로18나길 3,명약국,127.06057300835346,37.58734937077996
1919,서울특별시 중구 남대문로9길 51 효덕빌딩 5층 (을지로1가),명약국,126.9795034543,37.5668153436
1920,서울특별시 송파구 거마로 62 효명빌딩 1층 (마천동),명약국,127.14701788943611,37.49841894339621
1921,서울특별시 금천구 시흥대로 473 (독산동),명약국,126.89805974975796,37.47599350012073
1922,서울특별시 광진구 아차산로 532 101호(광장동진넥스빌딩),명약국,127.1004577413394,37.54235374370951
1923,서울특별시 강남구 압구정로 212  (신사동),명옥약국,127.0304595614,37.527839587
1924,서울특별시 서대문구 신촌로35길 10 117호 (북아현동 e편한세상신촌 4단지),명음약국,126.955972779768,37.5586416507778
1925,서울특별시 동작구 여의대방로 126 (신대방동),명인약국,126.920554255,37.498141329
1926,서울특별시 강동구 명일로 270 1층 (길동),명일로약국,127.147753764923,37.542600110181
1927,서울특별시 강동구 고덕로 276 지하1층 (명일동 이마트명일점),명일마트종로약국,127.15595967588722,37.55470504278654
1928,서울특별시 강동구 동남로73길 26 (명일동),명일보룡약국,127.15478497218368,37.55329802205833
1929,서울특별시 강동구 양재대로 1626 202호 (명일동),명일약국,127.14435469905315,37.55067874526269
1930,서울특별시 강동구 구천면로 428 204호 (명일동센트로빌),명일정원약국,127.1461598075563,37.5501555227498
1931,서울특별시 서대문구 홍은중앙로7길 2 (홍은동),명지약국,126.94770141539225,37.59924490006421
1932,서울특별시 용산구 신흥로36길 3 (후암동),명진약국,126.98175408434165,37.54660093426736
1933,서울특별시 강서구 마곡중앙로 161-17 보타닉파크타워Ⅰ 110호 (마곡동),명진팜약국,126.8259599068,37.5680583529
1934,서울특별시 마포구 임정로15길 13 (신공덕동),명치약국,126.95723646743495,37.54333297825204
1935,서울특별시 강남구 테헤란로 120 상경빌딩 1층 (역삼동),모건약국,127.03085479145024,37.49858928828226
1936,서울특별시 서초구 강남대로 341,모닝온누리약국,127.02933280804136,37.493252112194256
1937,서울특별시 성북구 아리랑로5길 1 1층,모당약국,127.0151373172632,37.59637234470429
1938,서울특별시 관악구 남부순환로 1869 1층 (봉천동),모두온누리약국,126.957530518,37.4796861458
1939,서울특별시 중구 서소문로 116 유원빌딩 지하1층 (서소문동),모드니약국,126.97403124763436,37.562766541313735
1940,서울특별시 서대문구 수색로 38 (남가좌동),모래내백화점약국,126.9144788560418,37.56980988824741
1941,서울특별시 서대문구 수색로 34 1층 (남가좌동),모래내약국,126.9149409415,37.5695903792
1942,서울특별시 서대문구 증가로 129 (남가좌동),모범약국,126.92324157074869,37.5772725388286
1943,서울특별시 송파구 백제고분로 258 삼전원빌딩 (삼전동),모범약국,127.0950434167,37.5022960605
1944,서울특별시 구로구 새말로 97 신도림테크노마트 지하1층 BS026호 (구로동),모스팜약국,126.8902273542003,37.507044179122246
1945,서울특별시 양천구 남부순환로59길 9 (신월동),모아약국,126.8322384431536,37.53232666920746
1946,서울특별시 성북구 화랑로11길 23 1층 (하월곡동),모아약국,127.041678711062,37.6034129687094
1947,서울특별시 서초구 성촌길 34 지하1층 (우면동 (주)삼성전자서울R&D캠퍼스),모아약국,127.024267146,37.466201361
1948,서울특별시 강동구 고덕로 390 고덕아르테온아파트(상가1동) 2층 204호 (상일동),모주현약국,127.168780176356,37.5566264093618
1949,서울특별시 양천구 목동로27길 6 1층 (신정동),목동건강약국,126.86324051922,37.52865451620575
1950,서울특별시 강서구 곰달래로 272 1층 103호 (화곡동),목동메디약국,126.863175330319,37.5321869103468
1951,서울특별시 양천구 목동동로 430 (목동),목동벧엘약국,126.88497865154116,37.53671428902167
1952,서울특별시 양천구 목동동로12길 45,목동세계로약국,126.87695096032978,37.522499225353776
1953,서울특별시 양천구 목동중앙북로 27,목동세명약국,126.86649269717428,37.548274145414126
1954,서울특별시 양천구 신월로 170 1층 (신월동),목동센트럴약국,126.842475437099,37.518159822566
1955,서울특별시 양천구 오목로 232 112호 (신정동 보성상가),목동약국,126.863206293208,37.5257642505039
1956,서울특별시 양천구 목동동로 435 1층 105호 (목동),목동정문약국,126.88485806683556,37.53739925668015
1957,서울특별시 양천구 목동로 210,목동즐거운약국,126.864417328972,37.52725340428368
1958,서울특별시 양천구 목동서로 155 목동파라곤 지하1층 7호 (목동),목동파라곤약국,126.875071951863,37.5299956155624
1959,서울특별시 양천구 목동남로4길 2 118~123호(신정동),목동한미약국,126.86454000331248,37.50823208503446
1960,서울특별시 양천구 목동동로 309 지하1층 (목동),목동행복한약국,126.876008647904,37.5291435349019
1961,서울특별시 노원구 상계로37길 29 (상계동),목원약국,127.07997472434484,37.67145236732205
1962,서울특별시 강서구 등촌로5길 5 (화곡동),목화약국,126.86336565498225,37.53323805191583
1963,서울특별시 강남구 양재대로55길 11 1층 (일원동),목화약국,127.0876662148,37.4915329381
1964,서울특별시 중랑구 면목로 303  (면목동),무궁화약국,127.08722068620077,37.57949445584351
1965,서울특별시 노원구 한글비석로 77 한성여객(주) (하계동),무궁화약국,127.08722068620077,37.57949445584351
1966,서울특별시 중구 창경궁로1길 38 무릉약국 (충무로4가),무릉약국,126.99633736386946,37.562521115916375
1967,서울특별시 금천구 시흥대로 406 (독산동),무림약국,126.89845555555556,37.46966388888889
1968,서울특별시 서대문구 연희로 407 연희8빌딩 1층 (홍은동),무악메디칼약국,126.9401933418,37.5910855626
1969,서울특별시 강동구 진황도로61길 42 104호 (둔촌동 둔촌동주상복합),무지개약국,127.14542059528203,37.52847343539627
1970,서울특별시 양천구 등촌로 214 (목동),무지개약국,126.86370196507885,37.54862120054421
1971,서울특별시 영등포구 선유로 76 동국메뜨리앙 3층 305호 (문래동3가),무지개약국,126.8899063507,37.5206490572
1972,서울특별시 광진구 뚝섬로 498-1 (자양동),무지개약국,127.06566530206749,37.535912640343874
1973,서울특별시 도봉구 도봉로 471  (쌍문동),무지개온누리약국,127.03389271174444,37.64782271982615
1974,서울특별시 노원구 화랑로 325 (월계동),무지개온누리약국,127.06405272323909,37.61490912031416
1975,서울특별시 영등포구 영등포로 118 성지빌딩 1층 12호 (당산동2가),문래건강한약국,126.8946293437426,37.52130929500509
1976,서울특별시 영등포구 선유로9길 10 SK V1 Center 1층 105호 (문래동6가),문래스타약국,126.887153335542,37.517867225916
1977,서울특별시 관악구 양녕로 34 (봉천동),문박사약국,126.94694892794004,37.48507710131248
1978,서울특별시 금천구 독산로64길 39,문성당약국,126.90454465770983,37.46587746851336
1979,서울특별시 용산구 독서당로 67,문약국,127.0081289708685,37.53383436494497
1980,서울특별시 송파구 송파대로 98 선도빌딩 1층 (문정동),문정건강약국,127.126181753757,37.4796990227155
1981,서울특별시 송파구 동남로4길 25 금천빌딩 (문정동),문정약국,127.12490874901428,37.48798864924233
1982,서울특별시 송파구 송파대로 167 문정역테라타워 지하1층 G132호 (문정동),문정온누리약국,127.1209313822,37.4846631223
1983,서울특별시 송파구 법원로 114 엠스테이트 C-218호 (문정동),문정우리들약국,127.1210105111,37.4860541974
1984,서울특별시 송파구 법원로 114 엠스테이트 C동 214호 (문정동),문정이화약국,127.1210105111,37.4860541974
1985,서울특별시 양천구 지양로3길 10-1 (신월동),문화약국,126.83576669378373,37.518636408780814
1986,서울특별시 양천구 신월로 341 4층 (신정동),미그린약국,126.8588363073,37.5220143646
1987,서울특별시 강남구 학동로 342,미네랄약국,127.04059114343374,37.51668755871174
1988,서울특별시 은평구 응암로 264 서울빌딩 1층 (응암동),미도파약국,126.90889143213064,37.58534923600959
1989,서울특별시 강서구 월정로30길 52 (화곡동),미동약국,126.83880904400944,37.53463878219248
1990,서울특별시 양천구 목동동로 379 113호(목동광장상가),미라클약국,126.87871485402331,37.53560913263842
1991,서울특별시 용산구 한강대로 259 고려에이트리움 1층 109호 (갈월동),미라클약국,126.972412765985,37.5415842490492
1992,서울특별시 동대문구 이문로 114 한국외국어대학교 글로벌홀 1층 (이문동),미래로약국,127.0606808317296,37.59673613596589
1993,서울특별시 송파구 강동대로 63 1층 (풍납동),미래아산약국,127.114630711984,37.5271664636823
1994,서울특별시 송파구 오금로 516 삼정빌딩 1층 (거여동),미래약국,127.146155861134,37.4928082771831
1995,서울특별시 서초구 고무래로 90-7 서초쇼핑 (서초동),미래약국,127.0174519721298,37.499921913774685
1996,서울특별시 광진구 군자로 85 (군자동),미래약국,127.07090099580222,37.55081034027718
1997,서울특별시 강서구 양천로14길 23 효성빌딩 1층 101호 (방화동),미래약국,126.810245030164,37.5720050917812
1998,서울특별시 구로구 구로동로 145-6 B동 12층 (구로동),미래약국,126.8834449109,37.4915404055
1999,서울특별시 노원구 상계로5길 32 금호프라자 110호 111호 (상계동),미래약국,127.06280778631476,37.65707814842563
2000,서울특별시 성북구 고려대로 85 (안암동5가),미래약국,127.02885762274668,37.586494913642696
2001,서울특별시 중랑구 겸재로 113 (면목동),미래약국,127.08026944444444,37.58690277777777
2002,서울특별시 영등포구 국제금융로8길 11 306호(여의도동에르트빌딩),미래약국,126.93001878087856,37.51963582375068
2003,서울특별시 금천구 독산로 290,미래팜약국,126.90338742007891,37.472594393343535
2004,서울특별시 노원구 노해로 492 프린스빌딩,미래팜약국,127.06267693457022,37.65445590936226
2005,서울특별시 송파구 토성로 65 2층 202-2호 (풍납동 태양상가 202-2호),미르약국,127.11735996086284,37.528942083904695
2006,서울특별시 은평구 백련산로 84  (응암동 백련산 힐스테이트 2차),미르약국,126.9236153103931,37.59302905481043
2007,서울특별시 강동구 동남로81길 76  (고덕동),미리암약국,127.15277346824168,37.55916432830556
2008,서울특별시 구로구 구로동로 77 동해빌딩 지하1층 (구로동),미문약국,126.88578611111112,37.48574444444444
2009,서울특별시 송파구 송파대로 374 (송파동),미성송파약국,127.11110199372789,37.50134425891019
2010,서울특별시 강남구 압구정로 113-22  (압구정동),미성약국,127.0196433651,37.5247424341
2011,서울특별시 영등포구 도신로29길 28,미성온누리약국,126.9045594498512,37.51042293703699
2012,서울특별시 노원구 동일로 1533 102호 (상계동 백산빌딩),미션약국,127.05712777777777,37.66531111111111
2013,서울특별시 동대문구 장안벚꽃로 107 상가1동 2층 215-1호 (장안동 장안현대홈타운),미소가득약국,127.0751129785,37.5710567385
2014,서울특별시 마포구 월드컵북로 396,미소가득한약국,126.89114297594006,37.57952441907716
2015,서울특별시 성북구 보국문로 49 1층 (정릉동),미소담약국,127.0096900246,37.6087957766
2016,서울특별시 동대문구 고산자로 473 (제기동),미소담한약국,127.0382933039,37.5819151876
2017,서울특별시 성북구 동소문로 10 1층,미소드림약국,127.0073323693,37.5887326787
2018,서울특별시 영등포구 영신로 238,미소로약국,126.90421921427988,37.52855789499955
2019,서울특별시 강남구 테헤란로 503 하이브로빌딩 2층 일부호 (삼성동),미소산약국,127.057165154904,37.507482322357
2020,서울특별시 송파구 오금로31길 11 (방이동),미소약국,127.12155616061015,37.50703561287454
2021,서울특별시 관악구 남부순환로143나길 7 (신림동),미소약국,126.91100977834704,37.48286784965553
2022,서울특별시 강서구 양천로 73,미소약국,126.81193854462008,37.57379083276228
2023,서울특별시 마포구 마포대로 68,미소약국,126.94897874880844,37.54135156107907
2024,서울특별시 강남구 테헤란로 514 5층 (대치동삼흥제2빌딩),미소약국,127.05973084089077,37.5074468082086
2025,서울특별시 영등포구 문래로 83 (문래동3가),미소약국,126.89129652743884,37.51992233471188
2026,서울특별시 양천구 곰달래로5길 17 신월프라자 1층 (신월동),미소약국,126.833603986348,37.5311113555178
2027,서울특별시 동대문구 전농로 128 1층 (전농동),미소약국,127.05794694694252,37.57622167370626
2028,서울특별시 도봉구 도봉로 678 홈플러스데스코㈜방학점 지하2층 (방학동),미소약국,127.043598783853,37.6648602093274
2029,서울특별시 서대문구 통일로 402-1 1층 (홍제동),미소약국,126.9478467419,37.5856904453
2030,서울특별시 중구 장충단로 201 1층 (장충동1가),미소약국,127.00648122909952,37.56283228913664
2031,서울특별시 중랑구 망우로 412 기성빌딩 2층 (망우동),미소약국,127.09794184552334,37.59902674538354
2032,서울특별시 노원구 노원로 452,미소약국,127.06693815524672,37.65702059666587
2033,서울특별시 성동구 왕십리로 271-1 1층 (행당동),미소약국,127.0372809523,37.558756328
2034,서울특별시 광진구 면목로 126,미소약국,127.08077903615674,37.56447408710087
2035,서울특별시 강동구 구천면로 232,미소약국,127.13038692946644,37.54122446073563
2036,서울특별시 서초구 서운로 39 1층 101호 (서초동 원진빌딩),미소약국,127.02844406493848,37.487395773043886
2037,서울특별시 성동구 독서당로40길 39 옥수 어울림 1층 211호 (옥수동),미소어울림약국,127.017974967673,37.5417089096844
2038,서울특별시 광진구 아차산로 373 원이빌딩 1층 (구의동),미소온누리약국,127.0840308850841,37.53701103793473
2039,서울특별시 관악구 난곡로 295 1층 (신림동),미소온누리약국,126.91452211156168,37.48036204226832
2040,서울특별시 성동구 장터길 19,미소진약국,127.01804324011894,37.54844749293769
2041,서울특별시 송파구 올림픽로 119 (잠실동),미소진약국,127.08417562903745,37.512084434703965
2042,서울특별시 강동구 양재대로 1661 (명일동),미소진약국,127.14394352565418,37.55386427300692
2043,서울특별시 영등포구 신길로 149,미솔약국,126.91046031093256,37.50559828731111
2044,서울특별시 강북구 도봉로 217 1층 (미아동),미아역온누리약국,127.0251126558,37.6280566256
2045,서울특별시 강북구 도봉로 65 1층 (미아동),미아팜약국,127.0296818465335,37.614947996437074
2046,서울특별시 마포구 신촌로 174 102호 (대흥동),미약국,126.94499698627166,37.55648609716972
2047,서울특별시 강북구 솔샘로 229-1 (미아동),미양온누리약국,127.0182451826382,37.62013978724188
2048,서울특별시 강서구 양천로6길 28  (방화동 도시개발12단지아파트),미주약국,126.81892056917184,37.57570832473208
2049,서울특별시 강서구 강서로47가길 12 1층 (내발산동),미즈약국,126.83545511713866,37.552195329677176
2050,서울특별시 강서구 강서로 299,미즈정문약국,126.8361016759974,37.55253861330396
2051,서울특별시 강남구 강남대로 390 B105호(역삼동미진프라자),미진약국,127.02857918568112,37.49784022341722
2052,서울특별시 서초구 강남대로30길 58 1층 (양재동),민들레약국,127.0404178618047,37.48249079788277
2053,서울특별시 은평구 응암로 179 1층 (응암동),민들레약국,126.9163827714592,37.588054574639
2054,서울특별시 강서구 공항대로 236 1층 101호 (마곡동),민들레약국,126.833754085705,37.5585410180689
2055,서울특별시 동작구 보라매로 110 영등포농협 1층 (대방동),민들레약국,126.928466477124,37.4990985683018
2056,서울특별시 강남구 언주로125길 6 (논현동),민생약국,127.0347608331,37.5132241316
2057,서울특별시 성북구 종암로27길 13 101호 (종암동 도원프라자),민성약국,127.03146849015604,37.60264362107512
2058,서울특별시 동대문구 한천로11길 32,민성약국,127.06050727506582,37.56717450525612
2059,서울특별시 종로구 사직로12길 26,민약국,126.97086652555122,37.5749409657279
2060,서울특별시 영등포구 가마산로69가길 12 3층 303호 (신길동),민약국,126.9096068698,37.5061307845
2061,서울특별시 송파구 송파대로 345 1A동 3041호 (가락동 헬리오시티),민약국,127.11134770250024,37.49978423019224
2062,서울특별시 강북구 오패산로30길 41 (미아동),민정약국,127.0349191883796,37.61507585677191
2063,서울특별시 성동구 마장로35길 76,민제약국,127.04200461546102,37.570260075516686
2064,서울특별시 도봉구 덕릉로 235 (창동),민중약국,127.03798611111112,37.638925
2065,서울특별시 강남구 강남대로 590 미혜빌딩 1층 (논현동),민트약국,127.03798611111112,37.638925
2066,서울특별시 은평구 응암로 213 (응암동),믿음메디칼약국,126.9171267679,37.5910067497
2067,서울특별시 양천구 목동중앙북로7가길 61 103호 (목동 목동 RICH SQUARE),믿음약국,126.864177143999,37.5497281786642
2068,서울특별시 구로구 고척로21나길 17 (개봉동),믿음약국,126.8447586264,37.5026863956
2069,서울특별시 중랑구 봉우재로43길 24 (상봉동),믿음약국,127.09005182188083,37.59473880167652
2070,서울특별시 관악구 봉천로 534,믿음약국,126.95699991575736,37.47869590445827
2071,서울특별시 송파구 중대로 24  (문정동 올림픽훼밀리타운),믿음약국,127.11366283808552,37.48653302990032
2072,서울특별시 종로구 종로 335-1 명제빌딩 지하1층 (창신동),믿음약국,127.11366283808552,37.48653302990032
2073,서울특별시 강북구 덕릉로 79 (수유동),밀알약국,127.02261198702482,37.63480258826026
2074,서울특별시 구로구 구로중앙로 60 지하108 (구로동대림오페라타워),바다약국,126.88941007056974,37.49513214663722
2075,서울특별시 마포구 월드컵북로 69 1층 (성산동),바다약국,126.916342567679,37.5599308118771
2076,서울특별시 서대문구 통일로 205-1 1층 (영천동),바다약국,126.960804496332,37.5713364970215
2077,서울특별시 동대문구 왕산로 189-1 (청량리동),바다약국,127.044107412017,37.5800533272067
2078,서울특별시 금천구 시흥대로 230 서평빌딩 3층 301호 (시흥동),바다약국,126.901248278856,37.4544284428997
2079,서울특별시 동작구 상도로 172 (상도동),바다의별약국,126.9381636764,37.5041777858
2080,서울특별시 강동구 상일로12길 97 101호 (강일동),바로드림약국,127.17265142037492,37.55686281966145
2081,서울특별시 강서구 강서로 341  (내발산동),바로약국,126.837221210297,37.5563410207384
2082,서울특별시 종로구 종로 33 지하1층 137호 (청진동),바로약국,126.98144024815856,37.57096024357674
2083,서울특별시 은평구 통일로 723-1 2층 (대조동 제일쇼핑),바로약국,126.92914166666667,37.61053611111111
2084,서울특별시 중랑구 망우로 305 지하1층 (상봉동),바르다허약국,127.086146411099,37.5969077925529
2085,서울특별시 구로구 경인로67길 23 101동 302호 (신도림동 신도림2차푸르지오),바른굿모닝약국,126.889232363437,37.5107095498229
2086,서울특별시 강동구 상암로 31 이에스타워 1층 (암사동),바른메디칼약국,127.127131838631,37.5504766741523
2087,서울특별시 영등포구 여의대방로 145 1층 (신길동 세인트빌딩),바른메디컬약국,126.9199911378,37.5002096588
2088,서울특별시 송파구 백제고분로 126 오룡빌딩 101호 (잠실동),바른삼성약국,127.08075262786716,37.5061702044575
2089,서울특별시 중랑구 용마산로 503 1층 (망우동),바른성심약국,127.10005330581876,37.596120230664674
2090,서울특별시 노원구 공릉로59길 28,바른손약국,127.06869152411966,37.63586108597446
2091,서울특별시 동대문구 휘경로 34 (휘경동),바른손약국,127.0635463109659,37.59476866197129
2092,서울특별시 금천구 시흥대로153길 99 신평대일타운 106호 (가산동),바른약국,126.893360961324,37.4757851018003
2093,서울특별시 동작구 상도로 153 1층 (상도동),바른약국,126.93628692227438,37.50342715193882
2094,서울특별시 강서구 양천로 556 강서메디칼센터 103호 (등촌동),바른약국,126.860728364155,37.5578028626502
2095,서울특별시 영등포구 선유로 138 롯데마트 양평점 지하1층 (양평동3가),바른약국,126.8915726963,37.5260674235
2096,서울특별시 강남구 도산대로 157 1층 (신사동),바른약국,127.0256416648,37.5190325307
2097,서울특별시 동대문구 사가정로 80 카운티에비뉴 121호 (답십리동),바른약국,127.054926569574,37.5752237850342
2098,서울특별시 강북구 노해로 95-1,바른약국,127.02288223448632,37.64419249014252
2099,서울특별시 성동구 왕십리로 410 G동 204호 (하왕십리동 센트라스),바른약국,127.0240823503,37.5665912196
2100,서울특별시 구로구 구로중앙로 212 영삼빌딩 1층 101호 (구로동),바른약국,126.87783705230666,37.50496333117943
2101,서울특별시 송파구 올림픽로 145  (잠실동),바른약국,127.08702582225744,37.5119959102396
2102,서울특별시 서초구 서초중앙로 45 1층 102호 (서초동 서초레몬),바른약국,127.01544963723876,37.485783587472895
2103,서울특별시 관악구 남부순환로 1714-1 (봉천동),바른약국,126.94038391709466,37.48265206026311
2104,서울특별시 은평구 통일로 842 범서빌딩 2층 (불광동),바른약국,126.9220663013,37.6186885233
2105,서울특별시 성북구 화랑로 76,바른온누리약국,127.04044537478224,37.60182392751557
2106,서울특별시 서초구 방배로 108 1층 (방배동),바른온누리약국,126.99644522848752,37.48383476184864
2107,서울특별시 동작구 흑석로 101 1층 (흑석동),바름약국,126.960583855519,37.5077478063551
2108,서울특별시 동대문구 왕산로 225 미주상가 2층 203호 (청량리동),바오로약국,127.04721012154396,37.58212098872509
2109,서울특별시 강북구 삼양로 509 (수유동),바우약국,127.0139036928522,37.6485811141217
2110,서울특별시 강북구 삼양로 420 (수유동),바이엘약국,127.0139036928522,37.6485811141217
2111,서울특별시 강서구 화곡로 110 (화곡동),바이엘약국,126.83398333333332,37.53973888888889
2112,서울특별시 강남구 강남대로 334,바이올렛약국,127.03050579239395,37.49298340209164
2113,서울특별시 강동구 고덕로 254 이화빌딩 (명일동),박선영약국,127.15368360653198,37.55470569181785
2114,서울특별시 송파구 마천로7길 6 오금대림아파트 117118호 (오금동),박순영온누리약국,127.12794353890769,37.50839490437557
2115,서울특별시 금천구 시흥대로 471-1,박애약국,126.8982145310712,37.4757651171281
2116,서울특별시 양천구 목동중앙북로 10 (목동),박약국,126.864689167455,37.54838807643131
